enrollment_id,student_id,course_id,semester,year,grade,grade_point,credits_earned
ENR_0000204351,STU_00010281,CRS_00000496,Spring,2025,B,2.92,3
ENR_0000204352,STU_00010281,CRS_00000274,Summer,2025,B,2.8,3
ENR_0000204353,STU_00010281,CRS_00000467,Spring,2020,A,3.96,2
ENR_0000204354,STU_00010281,CRS_00000101,Fall,2025,B,2.92,3
ENR_0000204355,STU_00010281,CRS_00000331,Spring,2025,A-,3.37,4
ENR_0000204356,STU_00010281,CRS_00000243,Fall,2021,A-,3.63,2
ENR_0000204357,STU_00010281,CRS_00000342,Summer,2021,A,3.81,2
ENR_0000204358,STU_00010281,CRS_00000149,Fall,2021,A-,3.31,4
ENR_0000204359,STU_00010281,CRS_00000187,Fall,2022,B+,3.23,4
ENR_0000204360,STU_00010281,CRS_00000285,Fall,2016,B+,3.05,3
ENR_0000204361,STU_00010281,CRS_00000071,Spring,2024,B,2.8,3
ENR_0000204362,STU_00010281,CRS_00000047,Fall,2019,B+,3.01,2
ENR_0000204363,STU_00010281,CRS_00000295,Fall,2025,A,3.79,3
ENR_0000204364,STU_00010282,CRS_00000022,Fall,2023,A-,3.36,3
ENR_0000204365,STU_00010282,CRS_00000229,Spring,2025,A,3.85,3
ENR_0000204366,STU_00010282,CRS_00000379,Fall,2021,A-,3.52,3
ENR_0000204367,STU_00010282,CRS_00000023,Summer,2021,A,3.77,3
ENR_0000204368,STU_00010282,CRS_00000192,Spring,2020,A-,3.69,3
ENR_0000204369,STU_00010282,CRS_00000136,Fall,2020,A,4.0,3
ENR_0000204370,STU_00010282,CRS_00000122,Summer,2022,A-,3.54,2
ENR_0000204371,STU_00010282,CRS_00000328,Summer,2020,A-,3.54,4
ENR_0000204372,STU_00010282,CRS_00000426,Spring,2025,A-,3.64,3
ENR_0000204373,STU_00010282,CRS_00000292,Fall,2020,A-,3.31,3
ENR_0000204374,STU_00010282,CRS_00000131,Spring,2023,A-,3.53,3
ENR_0000204375,STU_00010282,CRS_00000070,Summer,2020,A,4.0,3
ENR_0000204376,STU_00010282,CRS_00000096,Spring,2023,A-,3.66,1
ENR_0000204377,STU_00010282,CRS_00000393,Fall,2023,A,3.96,4
ENR_0000204378,STU_00010282,CRS_00000427,Spring,2023,A-,3.39,3
ENR_0000204379,STU_00010282,CRS_00000043,Spring,2024,B+,3.23,3
ENR_0000204380,STU_00010282,CRS_00000045,Summer,2025,A-,3.33,3
ENR_0000204381,STU_00010282,CRS_00000082,Summer,2019,A-,3.66,3
ENR_0000204382,STU_00010282,CRS_00000476,Summer,2021,A-,3.5,3
ENR_0000204383,STU_00010282,CRS_00000224,Summer,2018,A,3.79,3
ENR_0000204384,STU_00010282,CRS_00000239,Fall,2022,B+,3.12,3
ENR_0000204385,STU_00010282,CRS_00000075,Summer,2025,A-,3.54,3
ENR_0000204386,STU_00010282,CRS_00000028,Fall,2023,A-,3.7,2
ENR_0000204387,STU_00010282,CRS_00000337,Fall,2018,A,4.0,3
ENR_0000204388,STU_00010282,CRS_00000214,Summer,2018,A,3.8,3
ENR_0000204389,STU_00010282,CRS_00000177,Summer,2025,A,3.71,3
ENR_0000204390,STU_00010282,CRS_00000087,Spring,2019,A-,3.55,3
ENR_0000204391,STU_00010282,CRS_00000446,Fall,2023,A,3.91,3
ENR_0000204392,STU_00010282,CRS_00000417,Summer,2019,A-,3.64,3
ENR_0000204393,STU_00010282,CRS_00000088,Spring,2020,A,3.95,3
ENR_0000204394,STU_00010282,CRS_00000407,Spring,2025,A-,3.31,3
ENR_0000204395,STU_00010282,CRS_00000392,Fall,2021,A,3.76,1
ENR_0000204396,STU_00010283,CRS_00000020,Spring,2023,B+,3.19,4
ENR_0000204397,STU_00010283,CRS_00000210,Fall,2024,B+,3.14,3
ENR_0000204398,STU_00010283,CRS_00000147,Spring,2018,B+,3.05,3
ENR_0000204399,STU_00010283,CRS_00000055,Summer,2025,B,2.99,4
ENR_0000204400,STU_00010283,CRS_00000233,Spring,2019,A,3.74,3
ENR_0000204401,STU_00010283,CRS_00000287,Fall,2019,A-,3.52,3
ENR_0000204402,STU_00010283,CRS_00000064,Summer,2022,B,3.0,2
ENR_0000204403,STU_00010283,CRS_00000108,Spring,2024,B,2.74,3
ENR_0000204404,STU_00010283,CRS_00000135,Fall,2017,B+,3.28,3
ENR_0000204405,STU_00010283,CRS_00000216,Spring,2022,B,2.94,4
ENR_0000204406,STU_00010283,CRS_00000185,Fall,2024,A-,3.34,3
ENR_0000204407,STU_00010283,CRS_00000366,Fall,2024,A-,3.54,3
ENR_0000204408,STU_00010283,CRS_00000022,Spring,2021,A-,3.66,3
ENR_0000204409,STU_00010283,CRS_00000047,Fall,2017,B+,3.13,2
ENR_0000204410,STU_00010283,CRS_00000338,Spring,2024,B+,3.09,3
ENR_0000204411,STU_00010283,CRS_00000274,Fall,2018,B,2.78,3
ENR_0000204412,STU_00010283,CRS_00000258,Summer,2020,B,2.96,2
ENR_0000204413,STU_00010283,CRS_00000370,Summer,2021,B+,3.04,3
ENR_0000204414,STU_00010283,CRS_00000109,Summer,2018,A,3.75,3
ENR_0000204415,STU_00010283,CRS_00000329,Fall,2025,A-,3.45,3
ENR_0000204416,STU_00010283,CRS_00000186,Spring,2019,B+,3.25,3
ENR_0000204417,STU_00010283,CRS_00000305,Summer,2021,B+,3.28,3
ENR_0000204418,STU_00010283,CRS_00000471,Fall,2022,B-,2.4,4
ENR_0000204419,STU_00010283,CRS_00000344,Spring,2021,B,2.77,4
ENR_0000204420,STU_00010283,CRS_00000076,Spring,2017,B,2.83,2
ENR_0000204421,STU_00010283,CRS_00000426,Summer,2018,A,4.0,3
ENR_0000204422,STU_00010283,CRS_00000179,Fall,2017,B+,3.02,3
ENR_0000204423,STU_00010283,CRS_00000286,Fall,2021,B+,3.1,3
ENR_0000204424,STU_00010283,CRS_00000157,Summer,2020,A-,3.36,4
ENR_0000204425,STU_00010283,CRS_00000273,Fall,2021,A,3.98,3
ENR_0000204426,STU_00010283,CRS_00000046,Summer,2019,A-,3.66,4
ENR_0000204427,STU_00010283,CRS_00000437,Fall,2024,B,3.0,3
ENR_0000204428,STU_00010283,CRS_00000100,Summer,2023,B,2.92,3
ENR_0000204429,STU_00010283,CRS_00000497,Spring,2022,A-,3.46,3
ENR_0000204430,STU_00010283,CRS_00000276,Fall,2023,B+,3.16,3
ENR_0000204431,STU_00010283,CRS_00000344,Summer,2019,B+,3.29,4
ENR_0000204432,STU_00010284,CRS_00000355,Fall,2023,B,2.78,3
ENR_0000204433,STU_00010284,CRS_00000463,Fall,2017,B,2.76,4
ENR_0000204434,STU_00010284,CRS_00000131,Fall,2016,C,2.02,3
ENR_0000204435,STU_00010284,CRS_00000079,Summer,2017,B,2.74,3
ENR_0000204436,STU_00010284,CRS_00000044,Spring,2021,B,2.79,3
ENR_0000204437,STU_00010284,CRS_00000127,Summer,2020,B-,2.66,3
ENR_0000204438,STU_00010284,CRS_00000446,Fall,2025,B,2.83,3
ENR_0000204439,STU_00010284,CRS_00000417,Fall,2017,C,2.26,3
ENR_0000204440,STU_00010284,CRS_00000487,Summer,2022,B+,3.05,3
ENR_0000204441,STU_00010284,CRS_00000069,Fall,2020,B,2.76,3
ENR_0000204442,STU_00010284,CRS_00000288,Spring,2017,B-,2.6,3
ENR_0000204443,STU_00010284,CRS_00000464,Fall,2017,A-,3.4,3
ENR_0000204444,STU_00010284,CRS_00000104,Summer,2016,B-,2.47,3
ENR_0000204445,STU_00010284,CRS_00000389,Spring,2016,B-,2.57,2
ENR_0000204446,STU_00010284,CRS_00000187,Fall,2017,C,2.23,4
ENR_0000204447,STU_00010284,CRS_00000420,Spring,2020,B-,2.55,1
ENR_0000204448,STU_00010284,CRS_00000097,Spring,2024,B,2.86,4
ENR_0000204449,STU_00010284,CRS_00000253,Spring,2016,B+,3.17,3
ENR_0000204450,STU_00010284,CRS_00000278,Summer,2023,B+,3.26,3
ENR_0000204451,STU_00010284,CRS_00000189,Summer,2018,B,2.86,2
ENR_0000204452,STU_00010284,CRS_00000431,Spring,2024,F,0.61,0
ENR_0000204453,STU_00010284,CRS_00000176,Summer,2017,B,2.71,3
ENR_0000204454,STU_00010284,CRS_00000296,Fall,2019,B,2.74,4
ENR_0000204455,STU_00010284,CRS_00000161,Fall,2025,B-,2.42,2
ENR_0000204456,STU_00010284,CRS_00000307,Spring,2016,B-,2.7,3
ENR_0000204457,STU_00010284,CRS_00000331,Fall,2025,B,2.71,4
ENR_0000204458,STU_00010284,CRS_00000172,Fall,2024,C,2.14,3
ENR_0000204459,STU_00010284,CRS_00000320,Spring,2017,B-,2.52,3
ENR_0000204460,STU_00010284,CRS_00000139,Fall,2022,A-,3.37,3
ENR_0000204461,STU_00010284,CRS_00000316,Summer,2020,B+,3.21,3
ENR_0000204462,STU_00010284,CRS_00000182,Spring,2020,B,2.96,4
ENR_0000204463,STU_00010284,CRS_00000231,Fall,2017,B-,2.31,3
ENR_0000204464,STU_00010284,CRS_00000468,Fall,2016,B,2.84,3
ENR_0000204465,STU_00010284,CRS_00000247,Spring,2016,A-,3.63,3
ENR_0000204466,STU_00010284,CRS_00000204,Summer,2021,C,2.12,3
ENR_0000204467,STU_00010284,CRS_00000461,Spring,2017,B,2.87,4
ENR_0000204468,STU_00010284,CRS_00000211,Fall,2016,B-,2.46,3
ENR_0000204469,STU_00010284,CRS_00000382,Summer,2017,B,2.72,3
ENR_0000204470,STU_00010284,CRS_00000196,Fall,2025,B+,3.13,3
ENR_0000204471,STU_00010284,CRS_00000268,Summer,2016,B,2.79,3
ENR_0000204472,STU_00010285,CRS_00000032,Spring,2023,C,2.16,4
ENR_0000204473,STU_00010285,CRS_00000265,Spring,2024,B+,3.13,3
ENR_0000204474,STU_00010285,CRS_00000339,Spring,2025,A,4.0,4
ENR_0000204475,STU_00010285,CRS_00000432,Spring,2024,B+,3.03,3
ENR_0000204476,STU_00010285,CRS_00000440,Summer,2023,B+,3.29,3
ENR_0000204477,STU_00010285,CRS_00000004,Summer,2024,A-,3.51,3
ENR_0000204478,STU_00010285,CRS_00000254,Fall,2024,B+,3.12,4
ENR_0000204479,STU_00010285,CRS_00000365,Summer,2024,B+,3.02,3
ENR_0000204480,STU_00010285,CRS_00000381,Summer,2025,A-,3.37,3
ENR_0000204481,STU_00010285,CRS_00000479,Spring,2025,B+,3.02,2
ENR_0000204482,STU_00010285,CRS_00000029,Summer,2022,A-,3.66,1
ENR_0000204483,STU_00010285,CRS_00000165,Summer,2025,B-,2.58,4
ENR_0000204484,STU_00010285,CRS_00000257,Spring,2024,B+,3.29,3
ENR_0000204485,STU_00010285,CRS_00000090,Summer,2022,A-,3.47,3
ENR_0000204486,STU_00010285,CRS_00000237,Summer,2024,B-,2.5,2
ENR_0000204487,STU_00010285,CRS_00000101,Fall,2025,B+,3.29,3
ENR_0000204488,STU_00010286,CRS_00000398,Summer,2020,B,2.83,3
ENR_0000204489,STU_00010286,CRS_00000308,Fall,2019,B,2.97,3
ENR_0000204490,STU_00010286,CRS_00000305,Fall,2022,B-,2.44,3
ENR_0000204491,STU_00010286,CRS_00000135,Spring,2023,B,2.73,3
ENR_0000204492,STU_00010286,CRS_00000333,Fall,2025,A-,3.59,3
ENR_0000204493,STU_00010286,CRS_00000006,Spring,2018,B+,3.25,4
ENR_0000204494,STU_00010286,CRS_00000305,Fall,2022,A-,3.33,3
ENR_0000204495,STU_00010286,CRS_00000134,Fall,2021,A-,3.68,3
ENR_0000204496,STU_00010286,CRS_00000448,Fall,2025,B-,2.5,1
ENR_0000204497,STU_00010286,CRS_00000394,Spring,2021,B,2.91,4
ENR_0000204498,STU_00010286,CRS_00000109,Spring,2025,B+,3.01,3
ENR_0000204499,STU_00010286,CRS_00000092,Summer,2018,A-,3.3,3
ENR_0000204500,STU_00010286,CRS_00000265,Fall,2024,B-,2.52,3
ENR_0000204501,STU_00010286,CRS_00000061,Summer,2019,C,2.28,3
ENR_0000204502,STU_00010286,CRS_00000316,Spring,2023,A-,3.35,3
ENR_0000204503,STU_00010286,CRS_00000353,Summer,2018,A-,3.34,3
ENR_0000204504,STU_00010286,CRS_00000316,Summer,2022,A-,3.7,3
ENR_0000204505,STU_00010286,CRS_00000232,Fall,2018,C,2.25,1
ENR_0000204506,STU_00010286,CRS_00000397,Fall,2024,A-,3.38,3
ENR_0000204507,STU_00010286,CRS_00000138,Spring,2019,A-,3.56,3
ENR_0000204508,STU_00010286,CRS_00000358,Summer,2020,B,2.82,3
ENR_0000204509,STU_00010286,CRS_00000364,Fall,2025,B,2.89,3
ENR_0000204510,STU_00010286,CRS_00000478,Summer,2025,B,2.7,2
ENR_0000204511,STU_00010286,CRS_00000497,Summer,2021,B+,3.19,3
ENR_0000204512,STU_00010286,CRS_00000023,Spring,2021,A-,3.61,3
ENR_0000204513,STU_00010286,CRS_00000228,Summer,2020,B+,3.21,4
ENR_0000204514,STU_00010286,CRS_00000490,Fall,2023,B-,2.61,4
ENR_0000204515,STU_00010286,CRS_00000269,Summer,2022,B-,2.43,3
ENR_0000204516,STU_00010286,CRS_00000421,Fall,2023,B+,3.22,3
ENR_0000204517,STU_00010286,CRS_00000264,Summer,2023,B+,3.19,1
ENR_0000204518,STU_00010286,CRS_00000161,Spring,2022,A-,3.38,2
ENR_0000204519,STU_00010286,CRS_00000285,Spring,2021,B-,2.62,3
ENR_0000204520,STU_00010287,CRS_00000484,Spring,2025,A-,3.51,3
ENR_0000204521,STU_00010287,CRS_00000173,Summer,2025,B,2.87,3
ENR_0000204522,STU_00010287,CRS_00000405,Spring,2025,B-,2.63,4
ENR_0000204523,STU_00010287,CRS_00000407,Spring,2024,B-,2.61,3
ENR_0000204524,STU_00010287,CRS_00000082,Summer,2025,D,1.92,3
ENR_0000204525,STU_00010287,CRS_00000033,Spring,2024,B-,2.41,3
ENR_0000204526,STU_00010287,CRS_00000421,Spring,2025,B+,3.19,3
ENR_0000204527,STU_00010287,CRS_00000320,Fall,2024,B+,3.02,3
ENR_0000204528,STU_00010287,CRS_00000248,Spring,2024,C,2.27,3
ENR_0000204529,STU_00010287,CRS_00000415,Summer,2023,C,2.28,3
ENR_0000204530,STU_00010287,CRS_00000106,Fall,2023,D,1.75,2
ENR_0000204531,STU_00010287,CRS_00000238,Fall,2023,A-,3.43,3
ENR_0000204532,STU_00010288,CRS_00000167,Spring,2025,A,4.0,3
ENR_0000204533,STU_00010288,CRS_00000289,Summer,2025,A-,3.34,3
ENR_0000204534,STU_00010288,CRS_00000398,Fall,2025,A-,3.4,3
ENR_0000204535,STU_00010288,CRS_00000043,Fall,2025,A-,3.6,3
ENR_0000204536,STU_00010289,CRS_00000075,Spring,2021,A-,3.39,3
ENR_0000204537,STU_00010289,CRS_00000023,Summer,2022,A,3.99,3
ENR_0000204538,STU_00010289,CRS_00000209,Summer,2019,B,2.99,2
ENR_0000204539,STU_00010289,CRS_00000096,Spring,2021,B-,2.55,1
ENR_0000204540,STU_00010289,CRS_00000018,Fall,2019,B,2.99,2
ENR_0000204541,STU_00010289,CRS_00000434,Spring,2021,A-,3.43,3
ENR_0000204542,STU_00010289,CRS_00000233,Fall,2021,B,2.95,3
ENR_0000204543,STU_00010289,CRS_00000293,Summer,2023,B,2.73,4
ENR_0000204544,STU_00010289,CRS_00000313,Fall,2021,A-,3.62,1
ENR_0000204545,STU_00010289,CRS_00000454,Summer,2019,A-,3.7,3
ENR_0000204546,STU_00010289,CRS_00000391,Fall,2022,B+,3.29,3
ENR_0000204547,STU_00010289,CRS_00000036,Summer,2020,B+,3.11,3
ENR_0000204548,STU_00010289,CRS_00000340,Spring,2020,B,2.91,3
ENR_0000204549,STU_00010289,CRS_00000340,Fall,2025,B+,3.29,3
ENR_0000204550,STU_00010289,CRS_00000272,Summer,2024,A-,3.52,3
ENR_0000204551,STU_00010289,CRS_00000231,Spring,2025,B+,3.13,3
ENR_0000204552,STU_00010289,CRS_00000299,Fall,2021,B-,2.39,3
ENR_0000204553,STU_00010289,CRS_00000495,Fall,2024,B+,3.07,4
ENR_0000204554,STU_00010289,CRS_00000305,Fall,2022,B,2.72,3
ENR_0000204555,STU_00010289,CRS_00000382,Spring,2019,B,2.92,3
ENR_0000204556,STU_00010289,CRS_00000333,Summer,2024,B,2.95,3
ENR_0000204557,STU_00010289,CRS_00000436,Summer,2019,A-,3.32,3
ENR_0000204558,STU_00010289,CRS_00000371,Fall,2019,B+,3.28,3
ENR_0000204559,STU_00010289,CRS_00000091,Fall,2025,B,2.79,3
ENR_0000204560,STU_00010289,CRS_00000499,Fall,2019,A-,3.53,3
ENR_0000204561,STU_00010289,CRS_00000022,Spring,2024,B+,3.21,3
ENR_0000204562,STU_00010289,CRS_00000198,Spring,2025,A-,3.43,2
ENR_0000204563,STU_00010289,CRS_00000424,Spring,2021,A-,3.49,2
ENR_0000204564,STU_00010290,CRS_00000208,Fall,2023,B+,3.12,3
ENR_0000204565,STU_00010290,CRS_00000137,Spring,2018,B-,2.65,3
ENR_0000204566,STU_00010290,CRS_00000411,Fall,2019,B+,3.19,3
ENR_0000204567,STU_00010290,CRS_00000305,Fall,2019,B,2.91,3
ENR_0000204568,STU_00010290,CRS_00000242,Spring,2024,A,3.75,3
ENR_0000204569,STU_00010290,CRS_00000125,Fall,2019,B+,3.26,3
ENR_0000204570,STU_00010290,CRS_00000414,Fall,2025,B+,3.28,1
ENR_0000204571,STU_00010290,CRS_00000370,Summer,2025,A-,3.4,3
ENR_0000204572,STU_00010290,CRS_00000122,Summer,2024,C,2.29,2
ENR_0000204573,STU_00010290,CRS_00000269,Summer,2022,B-,2.44,3
ENR_0000204574,STU_00010290,CRS_00000309,Spring,2024,A-,3.37,3
ENR_0000204575,STU_00010290,CRS_00000131,Summer,2022,A-,3.42,3
ENR_0000204576,STU_00010290,CRS_00000455,Summer,2022,A-,3.53,3
ENR_0000204577,STU_00010290,CRS_00000420,Fall,2022,A-,3.38,1
ENR_0000204578,STU_00010290,CRS_00000022,Spring,2018,A-,3.44,3
ENR_0000204579,STU_00010290,CRS_00000011,Summer,2023,B+,3.14,3
ENR_0000204580,STU_00010290,CRS_00000207,Fall,2020,A-,3.63,4
ENR_0000204581,STU_00010290,CRS_00000216,Spring,2019,B,2.93,4
ENR_0000204582,STU_00010290,CRS_00000117,Fall,2020,B-,2.39,3
ENR_0000204583,STU_00010290,CRS_00000168,Fall,2024,B+,3.17,3
ENR_0000204584,STU_00010290,CRS_00000100,Fall,2018,B,2.88,3
ENR_0000204585,STU_00010290,CRS_00000213,Spring,2023,B,3.0,2
ENR_0000204586,STU_00010290,CRS_00000287,Fall,2022,A-,3.37,3
ENR_0000204587,STU_00010290,CRS_00000196,Fall,2025,B,2.79,3
ENR_0000204588,STU_00010290,CRS_00000370,Spring,2020,B+,3.09,3
ENR_0000204589,STU_00010290,CRS_00000141,Fall,2021,A-,3.43,2
ENR_0000204590,STU_00010290,CRS_00000459,Summer,2018,B+,3.29,3
ENR_0000204591,STU_00010290,CRS_00000346,Fall,2021,A-,3.43,3
ENR_0000204592,STU_00010290,CRS_00000045,Summer,2024,B-,2.49,3
ENR_0000204593,STU_00010290,CRS_00000296,Fall,2020,B,2.99,4
ENR_0000204594,STU_00010290,CRS_00000424,Spring,2023,A,3.71,2
ENR_0000204595,STU_00010290,CRS_00000172,Summer,2018,A-,3.45,3
ENR_0000204596,STU_00010291,CRS_00000212,Fall,2020,B+,3.18,3
ENR_0000204597,STU_00010291,CRS_00000213,Spring,2020,A,3.73,2
ENR_0000204598,STU_00010291,CRS_00000299,Spring,2022,B,2.95,3
ENR_0000204599,STU_00010291,CRS_00000434,Summer,2020,B,2.73,3
ENR_0000204600,STU_00010291,CRS_00000113,Spring,2023,A-,3.34,4
ENR_0000204601,STU_00010291,CRS_00000154,Summer,2025,B-,2.5,3
ENR_0000204602,STU_00010291,CRS_00000414,Summer,2019,B-,2.54,1
ENR_0000204603,STU_00010291,CRS_00000414,Fall,2025,C,2.02,1
ENR_0000204604,STU_00010291,CRS_00000052,Summer,2025,B+,3.08,4
ENR_0000204605,STU_00010291,CRS_00000002,Spring,2022,B-,2.63,3
ENR_0000204606,STU_00010291,CRS_00000298,Fall,2019,B,2.87,3
ENR_0000204607,STU_00010291,CRS_00000362,Spring,2023,B-,2.35,3
ENR_0000204608,STU_00010291,CRS_00000091,Spring,2024,B-,2.59,3
ENR_0000204609,STU_00010291,CRS_00000094,Summer,2021,B-,2.59,3
ENR_0000204610,STU_00010291,CRS_00000290,Fall,2020,A-,3.67,3
ENR_0000204611,STU_00010291,CRS_00000022,Summer,2022,B-,2.59,3
ENR_0000204612,STU_00010291,CRS_00000054,Spring,2023,C,2.12,3
ENR_0000204613,STU_00010291,CRS_00000032,Spring,2024,B,2.91,4
ENR_0000204614,STU_00010291,CRS_00000008,Fall,2019,B,2.98,2
ENR_0000204615,STU_00010291,CRS_00000004,Spring,2025,B+,3.17,3
ENR_0000204616,STU_00010291,CRS_00000143,Summer,2025,B,2.93,3
ENR_0000204617,STU_00010291,CRS_00000092,Spring,2022,B+,3.08,3
ENR_0000204618,STU_00010291,CRS_00000032,Spring,2021,B,2.81,4
ENR_0000204619,STU_00010291,CRS_00000486,Fall,2024,B,2.76,3
ENR_0000204620,STU_00010291,CRS_00000002,Summer,2022,B-,2.34,3
ENR_0000204621,STU_00010291,CRS_00000434,Fall,2018,B+,3.3,3
ENR_0000204622,STU_00010291,CRS_00000374,Spring,2020,B+,3.23,3
ENR_0000204623,STU_00010291,CRS_00000433,Summer,2025,B-,2.54,3
ENR_0000204624,STU_00010291,CRS_00000219,Fall,2020,B+,3.07,3
ENR_0000204625,STU_00010291,CRS_00000037,Spring,2020,B-,2.55,2
ENR_0000204626,STU_00010291,CRS_00000056,Summer,2021,B+,3.08,4
ENR_0000204627,STU_00010291,CRS_00000289,Summer,2018,B-,2.48,3
ENR_0000204628,STU_00010292,CRS_00000485,Summer,2024,A-,3.48,3
ENR_0000204629,STU_00010292,CRS_00000452,Fall,2021,A-,3.53,3
ENR_0000204630,STU_00010292,CRS_00000255,Spring,2025,B,2.73,3
ENR_0000204631,STU_00010292,CRS_00000185,Fall,2025,A,3.71,3
ENR_0000204632,STU_00010292,CRS_00000197,Fall,2025,B,2.9,3
ENR_0000204633,STU_00010292,CRS_00000114,Fall,2023,B,2.8,3
ENR_0000204634,STU_00010292,CRS_00000404,Spring,2022,B+,3.11,3
ENR_0000204635,STU_00010292,CRS_00000248,Summer,2022,A,3.78,3
ENR_0000204636,STU_00010292,CRS_00000411,Fall,2024,A-,3.59,3
ENR_0000204637,STU_00010292,CRS_00000211,Fall,2022,B+,3.09,3
ENR_0000204638,STU_00010292,CRS_00000480,Summer,2023,B+,3.0,2
ENR_0000204639,STU_00010292,CRS_00000109,Summer,2024,B+,3.02,3
ENR_0000204640,STU_00010292,CRS_00000319,Summer,2022,B+,3.17,4
ENR_0000204641,STU_00010292,CRS_00000426,Spring,2021,A-,3.31,3
ENR_0000204642,STU_00010292,CRS_00000220,Fall,2025,B+,3.1,3
ENR_0000204643,STU_00010292,CRS_00000447,Fall,2024,B,2.71,3
ENR_0000204644,STU_00010292,CRS_00000274,Summer,2023,A-,3.51,3
ENR_0000204645,STU_00010292,CRS_00000308,Summer,2025,A-,3.43,3
ENR_0000204646,STU_00010292,CRS_00000461,Spring,2025,B+,3.0,4
ENR_0000204647,STU_00010292,CRS_00000134,Summer,2021,B-,2.66,3
ENR_0000204648,STU_00010293,CRS_00000141,Summer,2025,B,2.77,2
ENR_0000204649,STU_00010293,CRS_00000073,Summer,2024,C,2.27,3
ENR_0000204650,STU_00010293,CRS_00000447,Summer,2025,B,2.71,3
ENR_0000204651,STU_00010293,CRS_00000155,Summer,2025,A-,3.45,3
ENR_0000204652,STU_00010293,CRS_00000314,Summer,2025,B+,3.18,4
ENR_0000204653,STU_00010293,CRS_00000013,Summer,2025,B,2.94,4
ENR_0000204654,STU_00010293,CRS_00000025,Spring,2025,C,2.09,3
ENR_0000204655,STU_00010293,CRS_00000133,Summer,2024,C,2.23,3
ENR_0000204656,STU_00010294,CRS_00000422,Summer,2025,C,2.28,2
ENR_0000204657,STU_00010294,CRS_00000007,Fall,2025,F,0.03,0
ENR_0000204658,STU_00010294,CRS_00000458,Summer,2024,D,1.82,3
ENR_0000204659,STU_00010294,CRS_00000331,Fall,2025,F,0.36,0
ENR_0000204660,STU_00010294,CRS_00000307,Spring,2025,D,1.51,3
ENR_0000204661,STU_00010294,CRS_00000399,Summer,2024,F,0.91,0
ENR_0000204662,STU_00010294,CRS_00000338,Fall,2024,D,1.59,3
ENR_0000204663,STU_00010294,CRS_00000049,Summer,2024,D,1.48,3
ENR_0000204664,STU_00010295,CRS_00000068,Spring,2024,B+,3.16,3
ENR_0000204665,STU_00010295,CRS_00000042,Spring,2024,B+,3.26,3
ENR_0000204666,STU_00010295,CRS_00000230,Summer,2025,A-,3.53,4
ENR_0000204667,STU_00010295,CRS_00000164,Spring,2024,B+,3.27,3
ENR_0000204668,STU_00010295,CRS_00000287,Fall,2024,B,2.76,3
ENR_0000204669,STU_00010295,CRS_00000454,Spring,2025,A-,3.39,3
ENR_0000204670,STU_00010295,CRS_00000464,Summer,2024,B-,2.36,3
ENR_0000204671,STU_00010295,CRS_00000458,Fall,2024,A-,3.39,3
ENR_0000204672,STU_00010296,CRS_00000428,Summer,2017,B-,2.51,3
ENR_0000204673,STU_00010296,CRS_00000058,Fall,2018,A,3.7,2
ENR_0000204674,STU_00010296,CRS_00000279,Spring,2022,B+,3.08,1
ENR_0000204675,STU_00010296,CRS_00000281,Summer,2018,B-,2.37,4
ENR_0000204676,STU_00010296,CRS_00000035,Summer,2020,B+,3.21,4
ENR_0000204677,STU_00010296,CRS_00000007,Fall,2022,B+,3.23,3
ENR_0000204678,STU_00010296,CRS_00000081,Spring,2017,B+,3.25,3
ENR_0000204679,STU_00010296,CRS_00000145,Fall,2019,A-,3.57,3
ENR_0000204680,STU_00010296,CRS_00000050,Spring,2020,B,2.99,4
ENR_0000204681,STU_00010296,CRS_00000380,Fall,2019,A-,3.33,3
ENR_0000204682,STU_00010296,CRS_00000205,Summer,2022,B+,3.22,2
ENR_0000204683,STU_00010296,CRS_00000078,Summer,2016,A-,3.38,3
ENR_0000204684,STU_00010296,CRS_00000247,Spring,2019,A,3.77,3
ENR_0000204685,STU_00010296,CRS_00000290,Summer,2017,A-,3.61,3
ENR_0000204686,STU_00010296,CRS_00000220,Summer,2016,B+,3.17,3
ENR_0000204687,STU_00010296,CRS_00000025,Summer,2019,B+,3.17,3
ENR_0000204688,STU_00010296,CRS_00000399,Fall,2025,A-,3.37,4
ENR_0000204689,STU_00010296,CRS_00000203,Summer,2021,A-,3.31,3
ENR_0000204690,STU_00010296,CRS_00000463,Spring,2023,B-,2.68,4
ENR_0000204691,STU_00010296,CRS_00000258,Fall,2018,B-,2.32,2
ENR_0000204692,STU_00010296,CRS_00000439,Spring,2020,B+,3.22,3
ENR_0000204693,STU_00010296,CRS_00000297,Summer,2021,B+,3.17,3
ENR_0000204694,STU_00010296,CRS_00000151,Summer,2025,B,2.99,3
ENR_0000204695,STU_00010296,CRS_00000186,Spring,2022,B,2.99,3
ENR_0000204696,STU_00010296,CRS_00000239,Summer,2016,A,4.0,3
ENR_0000204697,STU_00010296,CRS_00000427,Summer,2025,A-,3.3,3
ENR_0000204698,STU_00010296,CRS_00000414,Summer,2019,A-,3.3,1
ENR_0000204699,STU_00010296,CRS_00000014,Summer,2019,A-,3.63,1
ENR_0000204700,STU_00010296,CRS_00000031,Spring,2017,A-,3.57,3
ENR_0000204701,STU_00010296,CRS_00000274,Fall,2023,A-,3.34,3
ENR_0000204702,STU_00010296,CRS_00000294,Spring,2024,B+,3.19,3
